time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,pressure_msl_min,pressure_msl_max,relative_humidity_2m_max
2023-09-06,42.4,31.1,35.0,46.0,38.1,0.0,0.0,0.0,29.0,46.8,15,23.04,6.9,39696.12,1001.3,1004.0,88
2023-09-07,43.2,30.7,35.2,44.4,32.5,0.0,0.0,0.0,25.2,49.0,73,23.64,8.32,39699.92,1001.3,1004.1,81
2023-09-08,43.0,29.2,34.8,44.0,33.1,0.0,0.0,0.0,27.9,45.0,108,23.43,8.14,39703.71,1001.5,1005.2,81
2023-09-09,39.9,28.9,34.2,42.1,35.0,0.0,0.0,0.0,21.1,36.4,281,23.37,6.67,39707.49,1001.3,1004.4,94
2023-09-10,39.6,30.6,34.4,42.5,37.5,0.0,0.0,0.0,22.5,37.8,260,23.06,6.83,39711.25,998.4,1001.8,89
2023-09-11,40.5,29.8,34.4,43.6,36.7,0.0,0.0,0.0,22.0,36.7,336,23.09,6.77,39715.0,999.2,1002.0,93
2023-09-12,43.1,30.5,35.2,43.8,34.2,0.0,0.0,0.0,25.1,39.2,43,23.02,7.7,39718.74,1000.3,1003.5,90
2023-09-13,41.0,28.8,34.2,43.7,34.7,0.0,0.0,0.0,19.1,33.5,353,22.99,6.44,39608.39,999.6,1003.4,95
2023-09-14,38.6,30.5,33.3,45.4,38.8,0.0,0.0,0.0,20.6,36.0,343,22.44,5.5,39726.21,999.1,1002.6,94
2023-09-15,37.0,30.3,33.1,46.1,39.3,0.0,0.0,0.0,20.4,34.9,337,22.6,5.53,39729.95,999.9,1003.0,94
2023-09-16,37.6,31.1,33.6,45.4,39.1,0.0,0.0,0.0,19.5,33.5,302,22.51,5.88,39621.77,1000.0,1002.7,93
2023-09-17,36.9,31.2,33.6,44.0,37.2,0.0,0.0,0.0,23.9,38.5,316,22.44,6.25,39626.15,999.5,1002.5,88
2023-09-18,36.7,30.9,33.6,44.2,37.5,0.0,0.0,0.0,25.8,40.0,328,22.2,6.0,39630.48,999.1,1002.2,80
2023-09-19,40.3,31.0,34.7,45.3,37.9,0.0,0.0,0.0,26.5,39.2,7,21.38,6.24,38741.84,1000.9,1003.9,82
2023-09-20,41.3,32.1,35.4,45.2,37.7,0.0,0.0,0.0,24.7,39.2,13,22.17,7.11,39580.77,1002.9,1006.2,85
2023-09-21,37.1,31.4,33.9,44.0,39.3,0.0,0.0,0.0,22.3,36.0,325,22.32,5.97,39516.52,1002.3,1005.5,84
2023-09-22,38.3,29.4,33.5,44.0,37.7,0.0,0.0,0.0,22.0,37.4,337,22.38,5.91,39452.05,1002.5,1006.1,97
2023-09-23,43.4,30.1,35.5,43.7,35.9,0.0,0.0,0.0,23.1,35.3,57,22.19,7.26,39439.03,1002.7,1006.2,94
2023-09-24,42.5,30.7,35.4,41.9,29.8,0.0,0.0,0.0,30.6,46.8,106,22.22,8.47,39378.54,1003.7,1006.9,73
2023-09-25,38.4,30.4,34.0,43.4,37.5,0.0,0.0,0.0,26.4,41.0,341,22.02,6.06,39318.06,1002.9,1006.1,83
2023-09-26,38.6,28.4,33.4,41.9,35.2,0.0,0.0,0.0,23.8,39.2,13,21.62,6.3,39135.57,1003.5,1006.2,91
2023-09-27,42.0,29.6,34.8,40.8,28.4,0.0,0.0,0.0,23.7,38.5,101,22.23,8.02,39197.55,1005.4,1008.8,71
2023-09-28,40.5,28.8,33.5,39.6,28.2,0.0,0.0,0.0,24.1,40.0,328,22.24,7.9,39137.68,1006.3,1010.0,75
2023-09-29,37.2,27.2,32.1,41.0,33.7,0.0,0.0,0.0,23.0,38.2,358,21.61,5.77,37956.33,1006.3,1009.5,98
2023-09-30,35.4,28.2,32.1,41.2,34.9,0.0,0.0,0.0,27.4,41.8,356,21.73,5.83,38939.1,1006.9,1009.6,92
2023-10-01,35.5,30.1,32.8,39.6,34.1,0.0,0.0,0.0,26.3,42.1,303,21.63,6.68,38876.64,1007.1,1009.5,72
2023-10-02,35.4,29.7,33.0,38.7,32.2,0.0,0.0,0.0,17.9,32.0,297,21.46,6.88,38814.84,1006.5,1009.3,56
2023-10-03,36.3,28.0,32.4,40.3,33.6,0.0,0.0,0.0,23.8,37.4,351,21.6,6.12,38729.81,1007.2,1010.2,84
2023-10-04,38.5,28.0,32.5,42.5,34.7,0.0,0.0,0.0,20.9,36.4,356,21.5,5.68,38693.59,1008.0,1011.0,93
2023-10-05,35.3,27.7,31.4,42.1,34.9,0.0,0.0,0.0,22.4,37.8,285,20.26,4.77,34889.62,1007.5,1010.7,98
2023-10-06,38.4,30.7,33.9,40.6,37.4,0.0,0.0,0.0,32.6,50.8,299,21.38,6.8,38434.36,1004.7,1007.6,89
2023-10-07,38.9,30.0,33.4,44.6,37.2,0.0,0.0,0.0,21.0,37.8,360,21.02,5.7,38144.02,1004.2,1007.8,88
2023-10-08,39.9,31.3,34.3,41.0,35.9,0.0,0.0,0.0,27.0,40.3,11,21.05,7.12,38136.95,1006.7,1010.3,82
2023-10-09,37.4,28.2,32.5,41.3,35.1,0.0,0.0,0.0,24.8,40.7,295,21.09,5.77,37995.86,1009.3,1012.4,92
2023-10-10,36.1,29.5,32.3,41.1,36.1,0.0,0.0,0.0,20.6,35.3,316,20.82,5.59,37856.85,1008.8,1012.2,86
2023-10-11,35.2,27.3,31.3,39.9,33.5,0.0,0.0,0.0,15.9,30.2,22,20.77,5.24,37720.04,1009.3,1012.2,93
2023-10-12,36.4,27.0,31.6,40.7,32.9,0.0,0.0,0.0,19.5,31.7,356,20.65,5.4,37585.5,1010.1,1013.4,93
2023-10-13,38.0,28.6,32.4,41.0,34.4,0.0,0.0,0.0,27.3,44.3,346,20.91,6.01,37453.32,1010.0,1013.3,84
2023-10-14,35.5,26.7,31.2,39.3,32.7,0.0,0.0,0.0,21.0,36.0,339,20.65,5.08,37448.56,1009.6,1012.6,98
2023-10-15,33.9,26.4,30.1,38.6,32.6,0.0,0.0,0.0,16.4,29.9,305,20.19,4.96,37267.44,1007.2,1011.1,98
2023-10-16,35.2,26.5,31.0,36.2,31.7,0.0,0.0,0.0,17.9,27.4,12,20.56,5.47,37193.31,1007.1,1010.7,92
2023-10-17,34.7,28.1,31.1,40.3,34.0,0.0,0.0,0.0,23.3,39.2,6,19.98,5.14,37069.65,1008.5,1011.4,87
2023-10-18,35.5,26.0,30.5,38.6,30.9,0.0,0.0,0.0,22.7,34.2,32,20.14,5.51,36948.72,1010.8,1014.3,97
2023-10-19,37.1,25.8,30.4,37.1,31.2,0.0,0.0,0.0,21.6,38.5,7,19.95,5.41,36830.64,1012.1,1015.3,96
2023-10-20,33.7,26.5,30.3,38.4,32.1,0.0,0.0,0.0,21.8,36.7,348,19.58,5.12,36715.45,1011.8,1014.5,93
2023-10-21,34.6,26.8,30.7,38.8,32.2,0.0,0.0,0.0,23.6,37.1,355,19.51,5.14,36603.2,1011.6,1014.6,90
2023-10-22,35.0,26.9,30.6,37.9,32.2,0.0,0.0,0.0,24.1,38.9,3,19.52,5.14,36604.52,1012.1,1014.7,89
2023-10-23,35.6,26.7,30.5,38.1,31.5,0.0,0.0,0.0,22.2,34.9,356,19.43,5.07,36496.45,1011.5,1015.2,92
2023-10-24,33.5,26.4,30.1,37.6,32.1,0.0,0.0,0.0,19.0,33.1,4,19.14,4.92,36391.45,1010.8,1013.8,91
2023-10-25,35.5,26.1,30.3,37.8,31.0,0.0,0.0,0.0,21.6,36.7,43,17.67,4.88,36184.57,1011.7,1015.1,91
2023-10-26,31.4,25.9,28.5,35.2,28.4,6.5,6.5,7.0,24.5,49.3,258,14.66,4.21,32400.0,1013.6,1017.6,82
2023-10-27,29.8,24.0,27.4,33.3,26.4,0.1,0.1,1.0,21.7,34.9,305,18.34,4.09,36297.7,1012.1,1016.2,86
2023-10-28,30.7,25.0,27.9,34.4,28.7,0.0,0.0,0.0,12.9,19.8,285,18.17,4.35,36000.0,1011.2,1014.8,91
2023-10-29,31.9,24.6,28.4,34.9,28.5,0.0,0.0,0.0,19.2,28.4,31,18.1,4.96,36011.82,1011.4,1014.7,89
2023-10-30,34.3,25.7,29.5,34.9,28.2,0.0,0.0,0.0,21.7,33.5,44,18.18,5.81,36115.12,1011.1,1014.7,77
2023-10-31,35.0,26.1,30.1,34.3,27.9,0.0,0.0,0.0,24.5,40.7,45,18.29,6.31,36120.65,1011.6,1015.4,77
2023-11-01,35.5,24.9,29.9,36.9,27.2,0.0,0.0,0.0,21.8,34.9,33,17.85,5.38,36000.0,1012.3,1015.8,85
2023-11-02,36.3,24.9,30.4,34.5,24.6,0.0,0.0,0.0,23.7,38.2,115,18.26,6.64,36040.86,1012.3,1015.8,75
2023-11-03,33.8,24.9,29.2,33.1,26.7,0.0,0.0,0.0,20.6,33.8,314,17.89,5.45,36000.0,1011.2,1015.1,69
2023-11-04,31.8,28.3,29.8,32.6,30.0,0.0,0.0,0.0,25.3,40.7,313,17.16,5.93,36000.0,1010.5,1013.5,70
2023-11-05,32.1,27.8,29.8,32.0,28.9,0.0,0.0,0.0,24.8,39.2,298,16.78,6.36,36000.0,1011.1,1013.5,59
2023-11-06,31.7,27.7,29.7,30.7,28.3,0.1,0.1,1.0,26.0,40.3,313,16.26,6.56,36000.0,1012.3,1014.7,53
2023-11-07,30.9,26.1,28.6,31.5,27.2,0.0,0.0,0.0,21.2,33.1,297,17.05,5.56,36000.0,1011.8,1015.2,60
2023-11-08,30.5,25.2,28.2,32.1,27.7,0.3,0.3,2.0,14.9,28.4,6,16.09,4.6,36000.0,1012.2,1015.1,73
2023-11-09,33.2,24.8,28.5,33.6,26.2,0.0,0.0,0.0,31.4,47.9,48,16.69,5.44,36000.0,1013.4,1016.8,75
2023-11-10,32.2,23.4,27.9,34.0,24.3,0.0,0.0,0.0,17.5,29.2,30,17.16,5.06,36000.0,1014.9,1018.6,69
2023-11-11,33.1,23.9,28.3,32.4,24.4,0.0,0.0,0.0,22.2,35.6,28,17.21,5.65,36000.0,1016.2,1019.8,75
2023-11-12,32.3,24.5,28.2,30.8,25.9,0.0,0.0,0.0,21.9,31.7,57,16.77,5.64,32569.09,1016.0,1019.6,80
2023-11-13,31.9,19.8,26.4,29.8,19.0,0.0,0.0,0.0,18.5,31.0,45,17.67,5.19,35999.73,1014.6,1018.8,71
2023-11-14,32.2,22.8,27.2,31.5,23.1,0.0,0.0,0.0,25.2,38.2,37,16.99,5.3,33276.16,1013.0,1016.9,68
2023-11-15,33.9,23.2,28.4,32.6,22.8,0.0,0.0,0.0,27.0,42.5,145,15.11,5.8,35915.19,1012.1,1016.1,61
2023-11-16,33.3,25.7,28.5,33.1,23.7,0.1,0.1,1.0,30.6,46.8,118,13.37,5.52,33792.36,1013.1,1016.6,69
2023-11-17,28.9,23.8,25.8,30.8,23.0,3.7,3.7,4.0,33.7,48.2,15,13.08,3.86,27565.07,1014.0,1019.0,81
2023-11-18,28.6,22.9,26.1,29.2,26.6,0.5,0.5,3.0,19.1,33.5,342,15.65,3.86,35783.93,1014.9,1018.1,89
2023-11-19,29.1,21.4,26.1,30.5,24.5,0.0,0.0,0.0,22.1,36.0,14,16.57,4.0,35739.2,1013.8,1016.9,95
2023-11-20,32.2,21.1,26.7,30.8,23.0,0.0,0.0,0.0,22.7,37.4,123,16.01,4.76,35694.12,1012.4,1016.1,88
2023-11-21,32.3,23.8,27.7,32.1,24.0,0.0,0.0,0.0,29.0,45.0,143,15.78,5.13,35648.77,1013.3,1016.6,79
2023-11-22,28.9,22.3,26.2,31.2,25.3,0.0,0.0,0.0,25.5,41.4,358,15.61,4.03,35603.22,1015.9,1018.6,88
2023-11-23,27.5,24.2,26.0,28.6,24.5,0.0,0.0,0.0,24.8,40.3,311,15.66,4.84,35557.56,1012.8,1017.4,76
2023-11-24,27.8,23.0,25.8,29.5,25.4,0.0,0.0,0.0,19.1,33.5,310,15.31,3.55,35436.95,1010.4,1013.3,91
2023-11-25,28.0,24.3,26.0,28.5,25.5,0.3,0.3,2.0,23.4,37.8,330,14.34,4.13,35466.25,1012.2,1016.0,78
2023-11-26,28.5,21.9,25.5,28.9,23.6,0.0,0.0,0.0,17.9,29.5,343,16.06,4.46,35420.75,1014.5,1017.7,85
2023-11-27,28.1,20.6,24.8,29.5,22.7,0.0,0.0,0.0,16.3,25.9,288,15.72,3.58,35375.48,1012.8,1016.2,96
2023-11-28,30.2,20.7,25.4,31.1,22.9,0.0,0.0,0.0,13.9,24.5,155,15.57,3.56,35330.52,1012.4,1015.7,98
2023-11-29,28.8,23.0,26.0,30.0,25.9,0.0,0.0,0.0,27.8,41.8,319,15.69,4.07,35285.93,1013.6,1016.6,92
2023-11-30,26.9,23.5,25.1,27.1,24.4,0.0,0.0,0.0,23.0,37.8,305,14.87,4.35,34643.69,1015.6,1018.3,79
2023-12-01,27.5,21.1,24.8,28.7,22.7,0.0,0.0,0.0,18.1,30.2,314,15.63,3.89,35198.28,1015.4,1018.6,91
2023-12-02,26.9,21.7,24.8,28.5,23.6,0.0,0.0,0.0,18.1,30.2,309,15.52,3.84,35155.38,1015.0,1017.9,83
2023-12-03,27.5,20.6,24.6,28.8,23.1,0.0,0.0,0.0,18.0,29.9,357,15.32,3.62,35084.15,1016.4,1019.6,94
2023-12-04,28.1,21.9,25.1,29.3,24.2,0.0,0.0,0.0,22.9,35.6,355,15.32,3.84,35071.84,1016.8,1020.2,87
2023-12-05,28.2,23.7,25.8,28.8,25.2,0.0,0.0,0.0,18.6,32.4,327,15.31,4.25,35030.59,1015.6,1018.6,79
2023-12-06,27.5,21.7,24.8,29.2,23.9,0.0,0.0,0.0,17.7,29.9,341,15.46,3.76,34989.18,1014.9,1018.3,86
2023-12-07,26.8,21.3,24.4,28.1,23.1,0.0,0.0,0.0,18.6,32.8,317,15.39,3.61,34947.68,1015.6,1019.0,84
2023-12-08,26.5,20.6,23.9,27.6,22.1,0.0,0.0,0.0,12.9,25.9,317,14.77,3.25,34898.12,1015.5,1018.5,85
2023-12-09,27.2,19.9,23.6,27.7,22.0,0.0,0.0,0.0,18.3,30.2,16,15.33,3.64,34745.72,1016.1,1019.4,95
2023-12-10,27.0,19.4,24.4,26.8,20.9,0.0,0.0,0.0,15.0,27.0,320,15.36,3.76,34823.91,1016.0,1019.5,91
2023-12-11,26.5,21.2,23.9,27.7,22.3,0.0,0.0,0.0,15.2,28.1,304,15.03,3.39,34783.24,1015.1,1018.2,86
2023-12-12,25.6,19.3,22.4,27.6,21.5,0.0,0.0,0.0,14.1,27.0,278,14.35,2.89,32400.0,1013.1,1016.8,99
2023-12-13,27.6,17.1,22.5,26.2,18.1,0.0,0.0,0.0,20.0,29.9,119,15.21,3.64,32400.0,1012.2,1015.9,99
2023-12-14,26.5,17.6,22.1,25.0,17.3,0.0,0.0,0.0,30.0,46.1,276,15.01,4.36,34664.52,1013.9,1017.6,85
2023-12-15,25.5,22.3,23.4,21.6,19.4,0.1,0.1,1.0,33.1,50.4,312,11.58,5.12,34005.83,1016.7,1019.4,64
2023-12-16,27.0,22.0,23.9,25.1,20.1,0.0,0.0,0.0,22.3,33.8,346,14.69,4.69,34135.09,1018.1,1021.2,68
2023-12-17,27.8,18.4,23.0,24.2,16.9,0.0,0.0,0.0,28.8,42.5,42,15.33,5.09,34395.21,1018.0,1022.5,70
2023-12-18,26.6,16.5,21.7,23.9,13.8,0.0,0.0,0.0,20.6,33.8,28,15.47,4.32,34517.88,1016.9,1021.1,63
2023-12-19,26.0,16.8,22.3,24.9,18.2,0.0,0.0,0.0,15.8,27.7,277,14.39,3.21,31206.81,1017.8,1021.2,98
2023-12-20,25.6,16.6,21.7,24.5,17.3,0.0,0.0,0.0,18.6,30.2,288,14.69,3.48,33065.23,1017.7,1021.4,92
